AADACL4,c.69.1.28,93.2,Aclacinomycin methylesterase RdmC 
AADACL4,c.69.1.17,83.7,Fungal lipases 
AADACL4,c.108.1.2,81.4,YihX-like 
AADACL4,c.69.1.12,95.6,Haloperoxidase 
AADACL4,c.69.1.16,97.7,Lipase 
AADACL4,c.69.1.25,95.8,Acetyl xylan esterase-like 
AADACL4,c.108.1.22,85.3,Enolase-phosphatase E1 
AADACL4,c.69.1.23,95.0,Ccg1/TafII250-interacting factor B (Cib) 
AADACL4,c.69.1.21,84.5,PepX catalytic domain-like 
AADACL4,c.108.1.1,84.1,HAD-related 
AADACL4,c.69.1.4,95.4,Prolyl oligopeptidase- C-terminal domain 
AADACL4,c.108.1.6,81.8,beta-Phosphoglucomutase-like 
AADACL4,c.69.1.18,92.4,Bacterial lipase 
AADACL4,c.69.1.15,95.2,A novel bacterial esterase 
AADACL4,c.69.1.27,96.4,Hypothetical protein TT1662 
AADACL4,c.69.1.20,92.7,Hydroxynitrile lyase-like 
AADACL4,c.69.1.9,95.0,Dienelactone hydrolase 
AADACL4,c.69.1.38,95.8,IroE-like 
AADACL4,c.69.1.41,97.2,2-6-dihydropseudooxynicotine hydrolase-like 
AADACL4,c.69.1.7,86.0,Proline iminopeptidase-like 
AADACL4,c.69.1.11,95.5,Epoxide hydrolase 
AADACL4,c.69.1.32,99.3,Putative serine hydrolase Ydr428c 
AADACL4,c.69.1.19,87.5,Pancreatic lipase- N-terminal domain 
AADACL4,c.69.1.26,93.6,Biotin biosynthesis protein BioH 
AADACL4,c.69.1.33,96.4,Acylamino-acid-releasing enzyme- C-terminal donain 
AADACL4,c.69.1.2,96.2,Carboxylesterase 
AADACL4,c.69.1.36,93.9,Atu1826-like 
AADACL4,c.69.1.31,95.2,YdeN-like 
AADACL4,c.69.1.3,89.9,Mycobacterial antigens 
AADACL4,c.69.1.37,94.5,PHB depolymerase-like 
AADACL4,c.69.1.6,94.0,Gastric lipase 
AADACL4,c.69.1.8,94.2,Haloalkane dehalogenase 
AADACL4,c.69.1.24,97.6,DPP6 catalytic domain-like 
AADACL4,c.69.1.22,90.8,Thioesterase domain of polypeptide- polyketide and fatty acid synthases 
AADACL4,c.69.1.13,96.3,Thioesterases 
AADACL4,c.69.1.10,94.0,Carbon-carbon bond hydrolase 
AADACL4,c.69.1.1,97.0,Acetylcholinesterase-like 
AADACL4,c.69.1.14,96.0,Carboxylesterase/thioesterase 1 
AADAT--KAT2,c.67.1.9,96.5,SepSecS-like 
AADAT--KAT2,c.67.1.8,99.6,SelA-like 
AADAT--KAT2,c.67.1.4,87.0,GABA-aminotransferase-like 
AADAT--KAT2,c.67.1.6,93.9,Pyridoxal-dependent decarboxylase 
AADAT--KAT2,c.67.1.2,96.0,Beta-eliminating lyases 
AADAT--KAT2,c.67.1.3,81.2,Cystathionine synthase-like 
AADAT--KAT2,c.67.1.1,95.9,AAT-like 
AADAT--KAT2,c.67.1.5,96.2,Ornithine decarboxylase major domain 
AAED1--C9orf21,c.47.1.10,81.7,Glutathione peroxidase-like 
AAGAB,c.37.1.8,80.8,G proteins 
AAK1--KIAA1048,d.144.1.8,91.7,Choline kinase 
AAK1--KIAA1048,d.144.1.7,100.0,Protein kinases- catalytic subunit 
AAK1--KIAA1048,d.144.1.6,85.2,APH phosphotransferases 
AAK1--KIAA1048,d.144.1.9,99.7,RIO1-like kinases 
AAMDC--C11orf67--PTD015,c.3.1.3,82.9,GDI-like N domain 
AAMDC--C11orf67--PTD015,c.1.2.1,83.9,Histidine biosynthesis enzymes 
AAMDC--C11orf67--PTD015,c.103.1.1,98.4,MTH938-like 
AAMDC--C11orf67--PTD015,c.3.1.1,80.5,C-terminal domain of adrenodoxin reductase-like 
AAMDC--C11orf67--PTD015,c.3.1.2,81.8,FAD-linked reductases- N-terminal domain 
AAMDC--C11orf67--PTD015,c.1.2.3,81.5,Decarboxylase 
AAMP,b.69.2.3,99.3,YVTN repeat 
AAMP,b.68.9.1,83.2,NHL repeat 
AAMP,b.69.3.1,95.0,Nitrous oxide reductase- N-terminal domain 
AAMP,b.69.4.2,99.7,Cell cycle arrest protein BUB3 
AAMP,b.69.9.1,99.8,Tricorn protease domain 2 
AAMP,b.68.6.3,93.7,All0351-like 
AAMP,b.70.1.1,83.4,Quinoprotein alcohol dehydrogenase-like 
AAMP,b.69.11.1,98.6,Putative isomerase YbhE 
AAMP,b.68.6.1,81.6,SGL-like 
AAMP,b.69.4.1,99.6,WD40-repeat 
AAMP,b.69.2.2,99.1,Quinohemoprotein amine dehydrogenase B chain 
AAMP,b.68.4.1,84.9,TolB- C-terminal domain 
AAMP,b.69.10.1,92.3,3-carboxy-cis-cis-mucoante lactonizing enzyme 
AAMP,b.70.3.1,97.0,DPP6 N-terminal domain-like 
AAMP,b.70.2.1,99.0,C-terminal (heme d1) domain of cytochrome cd1-nitrite reductase 
AAMP,b.69.2.1,98.3,Methylamine dehydrogenase- H-chain 
AANAT--SNAT,d.108.1.5,94.4,Hypothetical protein cg14615-pa 
AANAT--SNAT,d.108.1.10,93.8,EF1021-like 
AANAT--SNAT,d.108.1.1,85.1,N-acetyl transferase- NAT 
AANAT--SNAT,d.108.1.3,83.3,Autoinducer synthetase 
AARS2--AARSL--KIAA1270,b.43.3.6,97.7,AlaX-M N-terminal domain-like 
AARS2--AARSL--KIAA1270,d.67.1.1,97.1,Threonyl-tRNA synthetase (ThrRS)- second additional domain 
AARS2--AARSL--KIAA1270,a.203.1.1,100.0,Putative anticodon-binding domain of alanyl-tRNA synthetase (AlaRS) 
AARS2--AARSL--KIAA1270,d.67.1.2,99.5,AlaX-like 
AARS2--AARSL--KIAA1270,d.104.1.1,100.0,Class II aminoacyl-tRNA synthetase (aaRS)-like- catalytic domain 
AARS,b.43.3.1,81.6,Elongation factors 
AARS,d.67.1.1,97.6,Threonyl-tRNA synthetase (ThrRS)- second additional domain 
AARS,d.104.1.1,100.0,Class II aminoacyl-tRNA synthetase (aaRS)-like- catalytic domain 
AARS,d.67.1.2,99.5,AlaX-like 
AARS,a.203.1.1,100.0,Putative anticodon-binding domain of alanyl-tRNA synthetase (AlaRS) 
AARS,b.43.3.6,98.0,AlaX-M N-terminal domain-like 
AARSD1,d.67.1.1,95.0,Threonyl-tRNA synthetase (ThrRS)- second additional domain 
AARSD1,d.67.1.2,99.8,AlaX-like 
AARSD1,b.43.3.6,98.6,AlaX-M N-terminal domain-like 
AASDH--ACSF4--U26--HSPC318,a.28.1.2,94.1,Peptidyl carrier domain 
AASDH--ACSF4--U26--HSPC318,b.69.9.1,94.0,Tricorn protease domain 2 
AASDH--ACSF4--U26--HSPC318,a.28.1.3,89.0,apo-D-alanyl carrier protein 
AASDH--ACSF4--U26--HSPC318,b.69.2.2,84.8,Quinohemoprotein amine dehydrogenase B chain 
AASDH--ACSF4--U26--HSPC318,b.69.4.1,80.5,WD40-repeat 
AASDH--ACSF4--U26--HSPC318,b.69.2.3,94.6,YVTN repeat 
AASDH--ACSF4--U26--HSPC318,e.23.1.1,100.0,Acetyl-CoA synthetase-like 
AASDH--ACSF4--U26--HSPC318,b.70.1.1,97.2,Quinoprotein alcohol dehydrogenase-like 
AASDH--ACSF4--U26--HSPC318,a.28.1.1,80.6,Acyl-carrier protein (ACP) 
AASDH--ACSF4--U26--HSPC318,b.69.4.2,95.6,Cell cycle arrest protein BUB3 
AASDHPPT--CGI-80--HAH-P--HSPC223--x0005,d.150.1.1,99.4,4-Phosphopantetheinyl transferase SFP 
AASDHPPT--CGI-80--HAH-P--HSPC223--x0005,d.150.1.2,95.7,Holo-(acyl carrier protein) synthase ACPS 
AASS,c.2.1.9,81.5,Potassium channel NAD-binding domain 
AASS,c.2.1.3,82.3,Glyceraldehyde-3-phosphate dehydrogenase-like- N-terminal domain 
AASS,c.3.1.5,84.4,FAD/NAD-linked reductases- N-terminal and central domains 
AASS,c.2.1.6,81.7,6-phosphogluconate dehydrogenase-like- N-terminal domain 
AASS,d.81.1.2,100.0,Homoserine dehydrogenase-like 
AASS,c.23.12.2,96.1,L-alanine dehydrogenase-like 
AASS,c.2.1.2,85.0,Tyrosine-dependent oxidoreductases 
AASS,c.23.5.1,81.2,Flavodoxin-related 
AASS,c.2.1.7,84.4,Aminoacid dehydrogenase-like- C-terminal domain 
AATK--AATYK--KIAA0641--LMR1--LMTK1,d.144.1.6,81.0,APH phosphotransferases 
AATK--AATYK--KIAA0641--LMR1--LMTK1,d.144.1.9,99.4,RIO1-like kinases 
AATK--AATYK--KIAA0641--LMR1--LMTK1,d.144.1.7,99.8,Protein kinases- catalytic subunit 
ABAT--GABAT,c.67.1.8,92.8,SelA-like 
ABAT--GABAT,c.67.1.3,82.7,Cystathionine synthase-like 
ABAT--GABAT,c.67.1.9,93.3,SepSecS-like 
ABAT--GABAT,c.67.1.4,84.2,GABA-aminotransferase-like 
ABAT--GABAT,c.67.1.5,86.6,Ornithine decarboxylase major domain 
ABAT--GABAT,c.67.1.2,95.5,Beta-eliminating lyases 
ABAT--GABAT,c.67.1.1,88.3,AAT-like 
ABCA10,c.37.1.8,95.1,G proteins 
ABCA10,c.37.1.1,95.3,Nucleotide and nucleoside kinases 
ABCA10,c.37.1.6,95.0,Phosphoribulokinase/pantothenate kinase 
ABCA10,c.37.1.25,95.6,Atu3015-like 
ABCA10,c.37.1.17,95.0,Gluconate kinase 
ABCA10,c.37.1.12,95.8,ABC transporter ATPase domain-like 
ABCA10,c.37.1.10,95.3,Nitrogenase iron protein-like 
ABCA10,c.37.1.11,95.3,RecA protein-like (ATPase-domain) 
ABCA10,c.37.1.15,95.2,ATP sulfurylase C-terminal domain 
ABCA11P--ABCA11,c.37.1.25,96.6,Atu3015-like 
ABCA11P--ABCA11,c.37.1.6,96.2,Phosphoribulokinase/pantothenate kinase 
ABCA11P--ABCA11,c.37.1.4,96.3,Adenosine-5phosphosulfate kinase (APS kinase) 
ABCA11P--ABCA11,c.37.1.3,96.9,Chloramphenicol phosphotransferase 
ABCA11P--ABCA11,c.37.1.12,96.7,ABC transporter ATPase domain-like 
ABCA11P--ABCA11,c.37.1.11,97.0,RecA protein-like (ATPase-domain) 
ABCA11P--ABCA11,c.37.1.21,96.2,Plasmid maintenance system epsilon/zeta- toxin zeta subunit 
ABCA11P--ABCA11,c.37.1.17,96.7,Gluconate kinase 
ABCA11P--ABCA11,c.37.1.2,96.1,Shikimate kinase (AroK) 
ABCA11P--ABCA11,c.37.1.8,96.1,G proteins 
ABCA11P--ABCA11,c.37.1.7,96.3,6-phosphofructo-2-kinase/fructose-2-6-bisphosphatase- kinase domain 
ABCA11P--ABCA11,c.37.1.10,96.2,Nitrogenase iron protein-like 
ABCA11P--ABCA11,c.37.1.15,96.5,ATP sulfurylase C-terminal domain 
ABCA11P--ABCA11,c.37.1.1,96.0,Nucleotide and nucleoside kinases 
ABCA12--ABC12,c.37.1.12,95.6,ABC transporter ATPase domain-like 
ABCA12--ABC12,c.37.1.4,93.8,Adenosine-5phosphosulfate kinase (APS kinase) 
ABCA12--ABC12,c.37.1.11,93.7,RecA protein-like (ATPase-domain) 
ABCA12--ABC12,c.37.1.1,93.8,Nucleotide and nucleoside kinases 
ABCA12--ABC12,c.37.1.25,94.1,Atu3015-like 
ABCA12--ABC12,c.37.1.15,94.6,ATP sulfurylase C-terminal domain 
ABCA12--ABC12,c.37.1.10,93.7,Nitrogenase iron protein-like 
ABCA12--ABC12,c.37.1.20,94.6,Extended AAA-ATPase domain 
ABCA12--ABC12,c.37.1.2,93.9,Shikimate kinase (AroK) 
ABCA12--ABC12,c.37.1.8,93.7,G proteins 
ABCA12--ABC12,c.37.1.17,94.4,Gluconate kinase 
ABCA13,c.37.1.15,93.2,ATP sulfurylase C-terminal domain 
ABCA13,c.37.1.1,92.5,Nucleotide and nucleoside kinases 
ABCA13,c.37.1.20,92.4,Extended AAA-ATPase domain 
ABCA13,c.37.1.21,93.4,Plasmid maintenance system epsilon/zeta- toxin zeta subunit 
ABCA13,c.37.1.17,92.3,Gluconate kinase 
ABCA13,c.37.1.11,92.7,RecA protein-like (ATPase-domain) 
ABCA13,c.37.1.4,92.8,Adenosine-5phosphosulfate kinase (APS kinase) 
ABCA13,c.37.1.12,93.8,ABC transporter ATPase domain-like 
ABCA13,c.37.1.8,92.2,G proteins 
ABCA13,c.37.1.10,92.5,Nitrogenase iron protein-like 
ABCA13,c.37.1.25,92.4,Atu3015-like 
ABCA1--ABC1--CERP,c.37.1.8,93.1,G proteins 
ABCA1--ABC1--CERP,c.37.1.12,93.7,ABC transporter ATPase domain-like 
ABCA1--ABC1--CERP,c.37.1.20,94.2,Extended AAA-ATPase domain 
ABCA1--ABC1--CERP,c.37.1.10,93.0,Nitrogenase iron protein-like 
ABCA1--ABC1--CERP,c.37.1.17,93.1,Gluconate kinase 
ABCA1--ABC1--CERP,c.37.1.1,93.2,Nucleotide and nucleoside kinases 
ABCA1--ABC1--CERP,c.37.1.6,93.5,Phosphoribulokinase/pantothenate kinase 
ABCA1--ABC1--CERP,c.37.1.15,93.5,ATP sulfurylase C-terminal domain 
ABCA1--ABC1--CERP,c.37.1.11,93.1,RecA protein-like (ATPase-domain) 
ABCA1--ABC1--CERP,c.37.1.25,93.0,Atu3015-like 
ABCA2--ABC2--KIAA1062,c.37.1.3,93.1,Chloramphenicol phosphotransferase 
ABCA2--ABC2--KIAA1062,c.37.1.12,95.0,ABC transporter ATPase domain-like 
ABCA2--ABC2--KIAA1062,c.37.1.8,93.0,G proteins 
ABCA2--ABC2--KIAA1062,c.37.1.10,93.3,Nitrogenase iron protein-like 
ABCA2--ABC2--KIAA1062,c.37.1.20,93.9,Extended AAA-ATPase domain 
ABCA2--ABC2--KIAA1062,c.37.1.1,93.1,Nucleotide and nucleoside kinases 
ABCA2--ABC2--KIAA1062,c.37.1.17,93.1,Gluconate kinase 
ABCA2--ABC2--KIAA1062,c.37.1.14,93.5,RNA helicase 
ABCA2--ABC2--KIAA1062,c.37.1.15,93.4,ATP sulfurylase C-terminal domain 
ABCA2--ABC2--KIAA1062,c.37.1.11,93.7,RecA protein-like (ATPase-domain) 
ABCA3--ABC3,c.37.1.11,95.4,RecA protein-like (ATPase-domain) 
ABCA3--ABC3,c.37.1.10,94.2,Nitrogenase iron protein-like 
ABCA3--ABC3,c.37.1.21,94.6,Plasmid maintenance system epsilon/zeta- toxin zeta subunit 
ABCA3--ABC3,c.37.1.25,94.2,Atu3015-like 
ABCA3--ABC3,c.37.1.1,94.2,Nucleotide and nucleoside kinases 
ABCA3--ABC3,c.37.1.20,94.4,Extended AAA-ATPase domain 
ABCA3--ABC3,c.37.1.8,94.2,G proteins 
ABCA3--ABC3,c.37.1.17,94.8,Gluconate kinase 
ABCA3--ABC3,c.37.1.15,95.2,ATP sulfurylase C-terminal domain 
ABCA3--ABC3,c.37.1.12,94.4,ABC transporter ATPase domain-like 
ABCA4--ABCR,c.37.1.25,93.7,Atu3015-like 
ABCA4--ABCR,c.37.1.20,94.7,Extended AAA-ATPase domain 
ABCA4--ABCR,c.37.1.1,93.7,Nucleotide and nucleoside kinases 
ABCA4--ABCR,c.37.1.12,95.0,ABC transporter ATPase domain-like 
ABCA4--ABCR,c.37.1.8,93.8,G proteins 
ABCA4--ABCR,c.37.1.11,93.7,RecA protein-like (ATPase-domain) 
ABCA4--ABCR,c.37.1.10,94.1,Nitrogenase iron protein-like 
ABCA4--ABCR,c.37.1.17,94.1,Gluconate kinase 
ABCA4--ABCR,c.37.1.15,94.3,ATP sulfurylase C-terminal domain 
ABCA5--KIAA1888,c.37.1.10,95.5,Nitrogenase iron protein-like 
ABCA5--KIAA1888,c.37.1.11,95.9,RecA protein-like (ATPase-domain) 
ABCA5--KIAA1888,c.37.1.17,95.6,Gluconate kinase 
ABCA5--KIAA1888,c.37.1.1,95.6,Nucleotide and nucleoside kinases 
ABCA5--KIAA1888,c.37.1.8,95.5,G proteins 
ABCA5--KIAA1888,c.37.1.25,95.7,Atu3015-like 
ABCA5--KIAA1888,c.37.1.15,95.6,ATP sulfurylase C-terminal domain 
ABCA5--KIAA1888,c.37.1.12,95.8,ABC transporter ATPase domain-like 
ABCA6,c.37.1.4,95.0,Adenosine-5phosphosulfate kinase (APS kinase) 
ABCA6,c.37.1.20,95.9,Extended AAA-ATPase domain 
ABCA6,c.37.1.8,95.0,G proteins 
ABCA6,c.37.1.12,95.0,ABC transporter ATPase domain-like 
ABCA6,c.37.1.17,95.2,Gluconate kinase 
ABCA6,c.37.1.1,95.1,Nucleotide and nucleoside kinases 
ABCA6,c.37.1.6,95.1,Phosphoribulokinase/pantothenate kinase 
ABCA6,c.37.1.10,95.6,Nitrogenase iron protein-like 
ABCA6,c.37.1.15,95.0,ATP sulfurylase C-terminal domain 
ABCA6,c.37.1.25,95.3,Atu3015-like 
ABCA6,c.37.1.11,95.1,RecA protein-like (ATPase-domain) 
ABCA7,c.37.1.8,92.7,G proteins 
ABCA7,c.37.1.20,93.7,Extended AAA-ATPase domain 
ABCA7,c.37.1.25,93.5,Atu3015-like 
ABCA7,c.37.1.10,93.5,Nitrogenase iron protein-like 
ABCA7,c.37.1.4,93.6,Adenosine-5phosphosulfate kinase (APS kinase) 
ABCA7,c.37.1.15,94.4,ATP sulfurylase C-terminal domain 
ABCA7,c.37.1.17,94.4,Gluconate kinase 
ABCA7,c.37.1.1,93.0,Nucleotide and nucleoside kinases 
