1,ENV polyprotein- receptor-binding domain 
2,Epsilon subunit of F1F0-ATP synthase N-terminal domain 
4,EreA_ChaN-like 
1,ERH-like 
1,ERO1-like 
9,ERP29 C domain-like 
2,EscU C-terminal domain-like 
6,Eukaryotic DNA topoisomerase I- N-terminal DNA-binding fragment 
1,Eukaryotic initiation factor 4f subunit eIF4g- eIF4e-binding domain 
56,Eukaryotic type KH-domain (KH-domain type I) 
2,EV matrix protein 
7,Expressed protein At2g23090_F21P24.15 
1,F1F0 ATP synthase subunit A 
38,FabD_lysophospholipase-like 
17,FAD-binding_transporter-associated domain-like 
42,FAD-linked reductases- C-terminal domain 
292,FAD_NAD(P)-binding domain 
7,FAH 
786,Family A G protein-coupled receptor-like 
9,FAS1 domain 
79,F-box domain 
92,FdhE-like 
7,Fe-Mn superoxide dismutase (SOD)- C-terminal domain 
2,Fe-only hydrogenase 
669,Ferredoxin-like 
67,Ferredoxin reductase-like- C-terminal NADP-linked domain 
1,Ferredoxin thioredoxin reductase (FTR)- catalytic beta chain 
34,Ferritin-like 
32,Fibrinogen C-terminal domain-like 
3,Fic-like 
2,FimD N-terminal domain-like 
36,FKBP-like 
237,Flavodoxin-like 
5,FlhC-like 
4,FMN-dependent nitroreductase-like 
9,FMT C-terminal domain-like 
48,FnI-like domain 
8,Folate-binding domain 
14,Formate dehydrogenase_DMSO reductase- domains 1-3 
25,Formin homology 2 domain (FH2 domain) 
12,Formyltransferase 
104,Four-helical up-and-down bundle 
21,Frizzled cysteine-rich domain 
13,FtsH protease domain-like 
1,FucI_AraA N-terminal and middle domains 
2,Functional domain of the splicing factor Prp18 
38,FwdE_GAPDH domain-like 
1,FYSH domain 
566,FYVE_PHD zinc finger 
111,Galactose-binding domain-like 
23,gamma-Crystallin-like 
7,Gamma-glutamyl cyclotransferase-like 
3,Ganglioside M2 (gm2) activator 
5,GatB_YqeY motif 
140,Gated ion channels 
3,Gated mechanosensitive channel 
2,GckA_TtuD-like 
2,GCM domain 
3,GDNF receptor-like 
35,Gelsolin-like 
2,gene 59 helicase assembly protein 
4,GFP-like 
8,GINS helical bundle-like 
5,GINS_PriA_YqbF domain 
1,GIY-YIG endonuclease 
27,GLA-domain 
56,Globin-like 
465,Glucocorticoid receptor-like (DNA-binding domain) 
3,Glutaminase_Asparaginase 
12,Glutamine synthetase_guanido kinase 
1,Glutamyl tRNA-reductase dimerization domain 
11,Glycerol-3-phosphate (1)-acyltransferase 
6,Glycolipid transfer protein- GLTP 
35,Glycosyl hydrolase domain 
67,Glyoxalase_Bleomycin resistance protein_Dihydroxybiphenyl dioxygenase 
2,GntR ligand-binding domain-like 
1,gpW_gp25-like 
2,gpW_XkdW-like 
7,GRIP domain 
15,GroEL equatorial domain-like 
14,GroEL-intermediate domain like 
32,GroES-like 
68,GST C-terminal domain-like 
5,GTF2I-like repeat 
89,GTPase activation domain- GAP 
2,GTP cyclohydrolase I feedback regulatory protein- GFRP 
6,Guanido kinase N-terminal domain 
2,GUN4-like 
16,GYF_BRK domain-like 
177,HAD-like 
9,Hairpin loop containing domain-like 
1,HAMP domain-like 
2,HAND domain of the nucleosome remodeling ATPase ISWI 
33,HD-domain_PDEase-like 
2,Head domain of nucleotide exchange factor GrpE 
13,Heat shock protein 70kD (HSP70)- peptide-binding domain 
28,Hect- E3 ligase catalytic domain 
6,Hedgehog_DD-peptidase 
9,Hedgehog_intein (Hint) domain 
2,Helical scaffold and wing domains of SecA 
1,HemD-like 
9,Heme-binding four-helical bundle 
2,Heme-dependent catalase-like 
23,Heme-dependent peroxidases 
3,Heme iron utilization protein-like 
7,Heme oxygenase-like 
2,Heparin-binding domain from vascular endothelial growth factor 
2,Hepatitis B viral capsid (hbcag) 
1,Hermes dimerisation domain 
3,Herpes virus serine proteinase- assemblin 
11,HesB-like domain 
4,HI0933 insert domain-like 
3,HIPIP (high potential iron protein) 
1,HisI-like 
18,His-Me finger endonucleases 
91,Histone-fold 
18,HIT-like 
46,HIT_MYND zinc finger-like 
149,HLH-like 
9,HlyD-like secretion proteins 
69,HMG-box 
3,H-NS histone-like proteins 
7,Homing endonuclease-like 
10,Homo-oligomeric flavin-containing Cys decarboxylases- HFCD 
23,Hormone receptor domain 
3,HPr-like 
30,HSP20-like chaperones 
14,HSP33 redox switch-like 
13,HSP40_DnaJ peptide-binding domain 
2,Hsp90 co-chaperone CDC37 
11,HSP90 C-terminal domain 
1,Hyaluronate lyase-like- C-terminal domain 
3,Hyaluronidase domain-like 
7,HydA_Nqo6-like 
3,HydB_Nqo4-like 
1,Hypothetical protein MTH1880 
2,Hypothetical protein PF0899 
2,Hypothetical protein PH1602 
3,Hypothetical protein SAV1430 
2,Hypothetical protein Ta1206 
6,Hypothetical protein YjiA- C-terminal domain 
1,Hypothetical protein YoaG 
3,Hypothetical protein YwqG 
30,IF3-like 
5,IHF-like DNA-binding proteins 
52,IL8-like 
8,I_LWEQ domain 
38,immunoglobulin_albumin-binding domain-like 
1104,Immunoglobulin-like beta-sandwich 
122,ImpE-like 
1,Indigoidine synthase A-like 
6,Indolic compounds 2-3-dioxygenase-like 
11,Inhibitor of apoptosis (IAP) repeat 
3,Inhibitor of vertebrate lysozyme- Ivy 
2,Initiation factor IF2_eIF5b- domain 3 
3,Insert subdomain of RNA polymerase alpha subunit 
10,Insulin-like 
7,Integrin beta tail domain 
22,Interferon-induced guanylate-binding protein 1 (GBP1)- C-terminal domain 
3,Invertebrate chitin-binding proteins 
1,IpaD-like 
5,Iron-dependent repressor protein- dimerization domain 
5,Isochorismatase-like hydrolases 
10,Isocitrate_Isopropylmalate dehydrogenase-like 
20,ISP domain 
3,Jann2411-like 
3,KaiA_RbsU domain 
50,Kazal-type serine protease inhibitors 
1,Kinetochore globular domain-like 
3,Kix domain of CBP (creb binding protein) 
482,Knottins (small inhibitors- toxins- lectins) 
387,KRAB domain (Kruppel-associated box) 
35,Kringle-like 
1,L21p-like 
19,L27 domain 
12,L28p-like 
1,L35p-like 
100,lambda repressor-like DNA-binding domains 
8,L-aspartase-like 
2,LCCL domain 
25,LDH C-terminal domain-like 
40,LDL receptor-like module 
3,L-D-transpeptidase catalytic domain-like 
67,Left-handed superhelix 
53,LEM_SAP HeH motif 
9,Lesion bypass DNA polymerase (Y-family)- little finger domain 
291,Leucine-rich repeat- LRR (right-handed beta-alpha superhelix) 
11,LexA_Signal peptidase 
11,Ligand-binding domain in the NO signalling and Golgi transport 
1,LigA subunit of an aromatic-ring-opening dioxygenase LigAB 
2,Light-harvesting complex subunits 
9,LigT-like 
21,Lipase_lipooxygenase domain (PLAT_LH2 domain) 
57,Lipocalins 
4,Lipovitellin-phosvitin complex; beta-sheet shell regions 
6,Lipoxigenase 
5,Lissencephaly-1 protein (Lis-1- PAF-AH alpha) N-terminal domain 
2,LmbE-like 
171,Long alpha-hairpin 
1,L-sulfolactate dehydrogenase-like 
2,Lumazine synthase 
34,LuxS_MPP-like metallohydrolase 
12,LysM domain 
18,Lysozyme-like 
15,Macro domain-like 
2,Mago nashi protein 
3,MAL13P1.257-like 
2,MalF N-terminal region-like 
6,Mannose 6-phosphate receptor domain 
8,MAPEG domain-like 
10,MbtH_L9 domain-like 
10,MCP_YpsA-like 
13,Mediator hinge subcomplex-like 
2,MesJ substrate recognition domain-like 
41,Metal cation-transporting ATPase- ATP-binding domain N 
69,Metallo-dependent phosphatases 
68,Metallo-hydrolase_oxidoreductase 
40,Metallothionein 
5,Methenyltetrahydrofolate cyclohydrolase-like 
4,Methionine synthase activation domain-like 
12,Methionine synthase domain-like 
1,Methuselah ectodomain 
1,Methyl-coenzyme M reductase alpha and beta chain C-terminal domain 
7,Methylglyoxal synthase-like 
1,MetI-like 
1,MFPT repeat-like 
140,MFS general substrate transporter 
2,MG296-like 
5,MgtE membrane domain-like 
52,MHC antigen-recognition domain 
1,Microbial ribonucleases 
4,Midkine 
14,Mini-collagen I- C-terminal domain 
3,Mitochondrial ATP synthase coupling factor 6 
48,Mitochondrial carrier 
3,Mitochondrial glycoprotein MAM33-like 
1,MK0786-like 
1,MM3350-like 
2,MoeA N-terminal region -like 
3,Mog1p_PsbP-like 
3,Molybdenum cofactor-binding domain 
17,Molybdenum cofactor biosynthesis proteins 
2,Monooxygenase (hydroxylase) regulatory protein 
3,MOSC N-terminal domain-like 
1,mRNA decapping enzyme DcpS N-terminal domain 
18,Mss4-like 
1,MTH1598-like 
8,MTH938-like 
3,Multidrug efflux transporter AcrB TolC docking domain; DN and DC subdomains 
9,Multidrug efflux transporter AcrB transmembrane domain 
50,Multiheme cytochromes 
82,MurCD N-terminal domain 
21,MurD-like peptide ligases- peptide-binding domain 
7,MurF and HprK N-domain-like 
2,mu transposase- C-terminal domain 
6,MutS N-terminal domain-like 
5,Myosin phosphatase inhibitor 17kDa protein- CPI-17 
11,N-acetylmuramoyl-L-alanine amidase-like 
2,NadA-like 
28,NAD kinase_diacylglycerol kinase-like 
478,NAD(P)-binding Rossmann-fold domains 
29,NagB_RpiA_CoA transferase-like 
23,NAP-like 
32,N-cbl like 
15,N domain of copper amine oxidase-like 
4,NE1680-like 
2,Neurophysin II 
9,Neurotoxin III (ATX III) 
55,Neurotransmitter-gated ion-channel transmembrane pore 
47,Nicotinic receptor ligand binding domain-like 
2,NIF3 (NGG1p interacting factor 3)-like 
4,Nitric oxide (NO) synthase oxygenase domain 
4,Nitrile hydratase alpha chain 
20,Nitrite and sulphite reductase 4Fe-4S domain-like 
1,NMB0513-like 
55,Non-globular all-alpha subunits of globular proteins 
4,Non-globular alpha+beta subunits of globular proteins 
5,Non-heme 11 kDa protein of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase) 
4,Nop domain 
2,NosL_MerB-like 
7,Notch domain 
1,Nqo1 FMN-binding domain-like 
1,Nqo5-like 
1,NRDP1 C-terminal domain-like 
1,Ns1 effector domain-like 
6,NSFL1 (p97 ATPase) cofactor p47- SEP domain 
1,N-terminal- cytoplasmic domain of anti-sigmaE factor RseA 
5,N-terminal domain of adenylylcyclase associated protein- CAP 
1,N-terminal domain of bifunctional PutA protein 
2,N-terminal domain of DnaB helicase 
1,N-terminal domain of eukaryotic peptide chain release factor subunit 1- ERF1 
6,N-terminal domain of MutM-like DNA repair proteins 
59,Ntn hydrolase-like 
5,Nuclear receptor coactivator interlocking domain 
48,Nuclear receptor ligand-binding domain 
1,Nuclease A inhibitor (NuiA) 
4,Nucleocapsid protein dimerization domain 
22,Nucleoplasmin-like_VP (viral coat and capsid proteins) 
3,Nucleoside hydrolase 
9,Nucleoside phosphorylase_phosphoribosyltransferase catalytic domain 
126,Nucleotide-binding domain 
97,Nucleotide-diphospho-sugar transferases 
35,Nucleotidyltransferase 
53,Nudix 
1,NusB-like 
249,OB-fold 
2,Obg-fold 
9,Obg GTP-binding protein C-terminal domain 
3,Olfactory marker protein 
3,OmpH-like 
3,Oncogene products 
2,open-sided beta-meander 
8,Open three-helical up-and-down bundle 
1,Orange carotenoid protein- N-terminal domain 
15,Orange domain-like 
8,Origin of replication-binding domain- RBD-like 
8,OsmC-like 
5,Outer membrane efflux proteins (OEP) 
1,Oxidoreductase molybdopterin-binding domain 
12,Oxysterol-binding protein-like 
2,P40 nucleoprotein 
4,p53 tetramerization domain 
1,PA1123-like 
8,PABP domain-like 
8,PAH2 domain 
19,PAP_OAS1 substrate-binding domain 
2,ParB_Sulfiredoxin 
5,P-domain of calnexin_calreticulin 
171,PDZ domain-like 
4,PEBP-like 
4,Penicillin-binding protein 2x (pbp-2x)- c-terminal domain 
1,Penicillin-binding protein associated domain 
20,Pentein- beta_alpha-propeller 
22,PEP carboxykinase-like 
7,PEP carboxykinase N-terminal domain 
1,Pepsin inhibitor-3 
4,Peptide deformylase 
3,Peptidyl-tRNA hydrolase II 
1,Perfringolysin 
8,Peripheral subunit-binding domain of 2-oxo acid dehydrogenase complex 
64,Periplasmic binding protein-like I 
83,Periplasmic binding protein-like II 
1,PF0523-like 
9,PFL-like glycyl radical enzymes 
1,PG0816-like 
30,PGBD-like 
2,Phage tail proteins 
11,Phase 1 flagellin 
477,PH domain-like barrel 
1,Pheromone ER-23 
3,PheT_TilS domain 
13,Phoshotransferase_anion transport protein 
6,Phosphofructokinase 
7,Phosphoglucomutase- first 3 domains 
7,Phosphoglycerate kinase 
27,Phosphoglycerate mutase-like 
12,Phospholipase A2- PLA2 
1,Phospholipase C_P1 nuclease 
17,Phospholipase D_nuclease 
1,Phosphoprotein M1- C-terminal domain 
90,Phosphorylase_hydrolase-like 
134,(Phosphotyrosine protein) phosphatases II 
24,Phosphotyrosine protein phosphatases I-like 
1,Photosystem II antenna protein-like 
1,Photosystem I reaction center subunit XI- PsaL 
2,PHP14-like 
12,Pili subunits 
24,PIN domain-like 
7,PK beta-barrel domain-like 
1267,P-loop containing nucleoside triphosphate hydrolases 
136,PLP-dependent transferase-like 
11,PMP inhibitors 
11,Polo-box domain 
1,Poly(A) polymerase catalytic subunit-like 
4,Poly A polymerase C-terminal region-like 
24,post-AAA+ oligomerization domain-like 
196,POZ domain 
20,PP2C-like 
16,PR-1-like 
3,PRC-barrel domain 
38,Prealbumin-like 
46,PreATP-grasp domain 
2,Preprotein translocase SecY subunit 
4,Prim-pol domain 
1,Prion-like 
3,Prismane protein-like 
4,Probable bacterial effector-binding domain 
124,Profilin-like 
2,Proguanylin 
2,Prokaryotic ribosomal protein L17 
3,Prokaryotic type I DNA topoisomerase 
570,Protein kinase-like (PK-like) 
1,Protein-L-isoaspartyl O-methyltransferase- C-terminal domain 
7,Proton glutamate symport protein 
15,Protozoan pheromone-like 
35,PRTase-like 
15,Pseudouridine synthase 
2,PSTPO5379-like 
2,PTPA-like 
1,PTS IIb component 
1,PTS-regulatory domain- PRD 
4,PTS system fructose IIA component-like 
41,PUA domain-like 
5,PUG domain-like 
14,PurM C-terminal domain-like 
7,PurS-like 
2,Putative anticodon-binding domain of alanyl-tRNA synthetase (AlaRS) 
40,Putative DNA-binding domain 
4,PWI domain 
56,PX domain 
1,Pyruvate-ferredoxin oxidoreductase- PFOR- domain III 
13,Pyruvate kinase C-terminal domain-like 
2,Pyruvoyl-dependent histidine and arginine decarboxylases 
1,QueA-like 
2,R1 subunit of ribonucleotide reductase- N-terminal domain 
1,RAP domain-like 
11,Rap_Ran-GAP 
27,Ras GEF 
3,RbsD-like 
1,Receptor-binding domain of short tail fibre protein gp12 
4,Recombination protein RecR 
82,Reductase_isomerase_elongation factor common domain 
42,Regulator of G-protein signaling- RGS 
13,Release factor 
3,RelE-like 
2,Replication modulator SeqA- C-terminal DNA-binding domain 
2,Replication terminator protein (Tus) 
3,Replisome organizer (g39p helicase loader_inhibitor protein) 
1,Resistin 
6,Resolvase-like 
116,Restriction endonuclease-like 
13,Retroviral matrix proteins 
2,Retrovirus capsid protein- N-terminal core domain 
68,Retrovirus zinc finger-like domains 
4,RGC domain-like 
63,Rhodanese_Cell cycle control phosphatase 
13,Rhomboid-like 
3,RibA-like 
11,Ribbon-helix-helix 
45,Ribokinase-like 
288,Ribonuclease H-like motif 
15,Ribonuclease PH domain 2-like 
2,Ribonuclease Rh-like 
2,Ribose_Galactose isomerase RpiB_AlsB 
2,Ribosomal L11_L12e N-terminal domain 
3,Ribosomal protein L1 
4,Ribosomal protein L13 
2,Ribosomal protein L14 
1,Ribosomal protein L19 (L19e) 
2,Ribosomal protein L22 
5,Ribosomal protein L25-like 
5,Ribosomal protein L30p_L7e 
1,Ribosomal protein L31e 
1,Ribosomal protein L36 
4,Ribosomal protein L4 
1,Ribosomal protein L6 
3,Ribosomal protein L7_12- oligomerisation (N-terminal) domain 
1,Ribosomal protein L9 C-domain 
5,Ribosomal protein S16 
2,Ribosomal protein S19 
1,Ribosomal protein S3 C-terminal domain 
64,Ribosomal protein S5 domain 2-like 
2,Ribosomal protein S7 
3,Ribosomal protein S8 
5,Ribosomal proteins L15p and L18e 
8,Ribosomal proteins S24e- L23 and L15e 
3,Ribosome binding domain-like 
2,Ribosome binding protein Y (YfiA homologue) 
2,Ribosome inactivating proteins (RIP) 
597,RING_U-box 
3,RL5-like 
17,RNase A-like 
5,RNase III domain-like 
4,Rof_RNase P subunit-like 
11,ROP-like 
3,RPA2825-like 
8,RPB5-like RNA polymerase subunit 
1,RPB6_omega subunit-like 
1,RplX-like 
23,RRF_tRNA synthetase additional domain-like 
7,RuBisCo LSMT C-terminal- substrate-binding domain 
1,RuBisCO- small subunit 
913,Rubredoxin-like 
20,RUN domain-like 
164,RuvA C-terminal domain-like 
1,Rv1873-like 
1,Rv2827c C-terminal domain-like 
13,S13-like H2TH domain 
9,S15_NS1 RNA-binding domain 
370,S-adenosyl-L-methionine-dependent methyltransferases 
4,S-adenosylmethionine decarboxylase 
8,S-adenosylmethionine synthetase 
20,SAICAR synthase-like 
1,Sama2622-like 
262,SAM domain-like 
19,SAND domain-like 
14,Saposin-like 
1,SARS Nsp1-like 
2,SBT domain 
8,SCP-like 
9,Sec1_munc18-like (SM) proteins 
14,Sec63 N-terminal domain-like 
10,Sec-C motif 
28,Secretion chaperone-like 
33,Serine protease inhibitors 
36,Serpins 
7,Serum albumin-like 
133,SH2-like 
471,SH3-like barrel 
2,Shew3726-like 
9,Sigma2 domain of RNA polymerase sigma factors 
4,Signal peptide-binding domain 
2,Signal recognition particle alu RNA binding heterodimer- SRP9_14 
17,Single-stranded left-handed beta-helix 
18,Single-stranded right-handed beta-helix 
106,Single transmembrane helix 
1,Siroheme synthase middle domains-like 
13,SIS domain 
9,Skp1 dimerisation domain-like 
64,SMAD_FHA domain 
8,SMAD MH1 domain 
5,Small-conductance potassium channel 
3,SMc04008-like 
7,Smc hinge domain 
5,SMI1_KNR4-like 
35,Sm-like fold 
2,Smp-1-like 
35,Snake toxin-like 
19,SNF-like 
40,SOCS box-like 
4,Soluble domain of poliovirus core protein 3a 
9,Somatomedin B domain 
3,Sortase 
9,SP0561-like 
146,Spectrin repeat-like 
1,Spiral beta-roll 
16,Split barrel-like 
6,SPOC domain-like 
47,SpoIIaa-like 
37,Sporulation response regulatory protein Spo0B 
1,SpoVG-like 
30,SRCR-like 
8,SRF-like 
3,SRP19 
3,ssDNA-binding transcriptional regulator domain 
1,SSo0622-like 
2,SspB-like 
56,STAT-like 
9,Streptavidin-like 
10,Subdomain of clathrin and coatomer appendage domain 
