ABCB6--MTABC3--PRP--UMAT,f.37,99.7,ABC transporter transmembrane region 
ABCB7--ABC7,c.37,95.6,P-loop containing nucleoside triphosphate hydrolases 
ABCB7--ABC7,f.37,99.6,ABC transporter transmembrane region 
ABCB8--MABC1,c.37,96.9,P-loop containing nucleoside triphosphate hydrolases 
ABCB8--MABC1,f.37,99.9,ABC transporter transmembrane region 
ABCB9--KIAA1520,c.37,95.9,P-loop containing nucleoside triphosphate hydrolases 
ABCB9--KIAA1520,f.37,99.9,ABC transporter transmembrane region 
ABCC10--MRP7--SIMRP7,c.37,95.5,P-loop containing nucleoside triphosphate hydrolases 
ABCC10--MRP7--SIMRP7,f.37,98.6,ABC transporter transmembrane region 
ABCC11--MRP8,c.37,94.9,P-loop containing nucleoside triphosphate hydrolases 
ABCC11--MRP8,f.37,98.2,ABC transporter transmembrane region 
ABCC12--MRP9,c.37,95.9,P-loop containing nucleoside triphosphate hydrolases 
ABCC12--MRP9,f.37,98.5,ABC transporter transmembrane region 
ABCC13--C21orf73--PRED6,f.37,90.8,ABC transporter transmembrane region 
ABCC1--MRP--MRP1,c.37,94.7,P-loop containing nucleoside triphosphate hydrolases 
ABCC1--MRP--MRP1,f.37,99.0,ABC transporter transmembrane region 
ABCC2--CMOAT--CMOAT1--CMRP--MRP2,c.37,96.1,P-loop containing nucleoside triphosphate hydrolases 
ABCC2--CMOAT--CMOAT1--CMRP--MRP2,f.37,99.1,ABC transporter transmembrane region 
ABCC3--CMOAT2--MLP2--MRP3,c.37,95.3,P-loop containing nucleoside triphosphate hydrolases 
ABCC3--CMOAT2--MLP2--MRP3,f.37,99.0,ABC transporter transmembrane region 
ABCC4--MRP4,c.37,95.7,P-loop containing nucleoside triphosphate hydrolases 
ABCC4--MRP4,f.37,99.2,ABC transporter transmembrane region 
ABCC5--MRP5,c.37,95.3,P-loop containing nucleoside triphosphate hydrolases 
ABCC5--MRP5,f.37,98.3,ABC transporter transmembrane region 
ABCC6--ARA--MRP6,c.37,95.1,P-loop containing nucleoside triphosphate hydrolases 
ABCC6--ARA--MRP6,f.37,98.0,ABC transporter transmembrane region 
ABCC8--HRINS--SUR--SUR1,c.37,93.9,P-loop containing nucleoside triphosphate hydrolases 
ABCC8--HRINS--SUR--SUR1,f.37,99.1,ABC transporter transmembrane region 
ABCC9--SUR2,c.37,94.5,P-loop containing nucleoside triphosphate hydrolases 
ABCC9--SUR2,f.37,98.5,ABC transporter transmembrane region 
ABCD1--ALD,c.37,95.2,P-loop containing nucleoside triphosphate hydrolases 
ABCD2--ALD1--ALDL1--ALDR--ALDRP,c.37,95.2,P-loop containing nucleoside triphosphate hydrolases 
ABCD3--PMP70--PXMP1,c.37,96.4,P-loop containing nucleoside triphosphate hydrolases 
ABCD4--PXMP1L,c.37,94.3,P-loop containing nucleoside triphosphate hydrolases 
ABCD4--PXMP1L,f.37,95.3,ABC transporter transmembrane region 
ABCF1--ABC50,c.37,96.5,P-loop containing nucleoside triphosphate hydrolases 
ABCF2--HUSSY-18,c.37,96.4,P-loop containing nucleoside triphosphate hydrolases 
ABCF3,c.37,95.9,P-loop containing nucleoside triphosphate hydrolases 
ABCG1--ABC8--WHT1,c.37,96.0,P-loop containing nucleoside triphosphate hydrolases 
ABCG2--ABCP--BCRP--BCRP1--MXR,c.37,93.7,P-loop containing nucleoside triphosphate hydrolases 
ABCG4--WHITE2,c.37,96.7,P-loop containing nucleoside triphosphate hydrolases 
ABCG5,c.37,96.6,P-loop containing nucleoside triphosphate hydrolases 
ABCG8,c.37,86.5,P-loop containing nucleoside triphosphate hydrolases 
ABHD10,c.69,98.8,alpha_beta-Hydrolases 
ABHD11--WBSCR21--PP1226,c.69,96.3,alpha_beta-Hydrolases 
ABHD11--WBSCR21--PP1226,c.19,78.7,FabD_lysophospholipase-like 
ABHD12B--C14orf29,c.69,95.8,alpha_beta-Hydrolases 
ABHD12--C20orf22,c.69,95.3,alpha_beta-Hydrolases 
ABHD13--C13orf6,c.69,99.6,alpha_beta-Hydrolases 
ABHD14B--CIB,c.69,98.1,alpha_beta-Hydrolases 
ABHD14B--CIB,c.6,50.6,7-stranded beta_alpha barrel 
ABHD14B--CIB,c.88,50.7,Glutaminase_Asparaginase 
ABHD14B--CIB,c.3,51.6,FAD_NAD(P)-binding domain 
ABHD14B--CIB,c.66,51.2,S-adenosyl-L-methionine-dependent methyltransferases 
ABHD16A--BAT5--G5--NG26--PP199,c.69,90.3,alpha_beta-Hydrolases 
ABHD16B--C20orf135,c.69,91.4,alpha_beta-Hydrolases 
ABHD16B--C20orf135,c.53,64.9,Resolvase-like 
ABHD17A--C19orf27--FAM108A1,c.69,98.2,alpha_beta-Hydrolases 
ABHD17A--C19orf27--FAM108A1,g.3,57.9,Knottins (small inhibitors- toxins- lectins) 
ABHD17A--C19orf27--FAM108A1,c.1,53.1,TIM beta_alpha-barrel 
ABHD17A--C19orf27--FAM108A1,d.79,60.7,Bacillus chorismate mutase-like 
ABHD17A--C19orf27--FAM108A1,c.108,58.6,HAD-like 
ABHD17B--C9orf77--FAM108B1--CGI-67,c.69,97.0,alpha_beta-Hydrolases 
ABHD17B--C9orf77--FAM108B1--CGI-67,b.40,53.0,OB-fold 
ABHD17B--C9orf77--FAM108B1--CGI-67,a.60,51.0,SAM domain-like 
ABHD17B--C9orf77--FAM108B1--CGI-67,c.108,58.8,HAD-like 
ABHD17B--C9orf77--FAM108B1--CGI-67,g.3,59.5,Knottins (small inhibitors- toxins- lectins) 
ABHD17C--FAM108C1,c.69,97.9,alpha_beta-Hydrolases 
ABHD17C--FAM108C1,c.108,70.6,HAD-like 
ABHD17C--FAM108C1,c.19,72.4,FabD_lysophospholipase-like 
ABHD18--C4orf29,c.69,86.6,alpha_beta-Hydrolases 
ABHD18--C4orf29,c.150,51.2,EreA_ChaN-like 
ABHD18--C4orf29,c.47,50.6,Thioredoxin fold 
ABHD18--C4orf29,c.19,65.2,FabD_lysophospholipase-like 
ABHD18--C4orf29,d.17,73.0,Cystatin-like 
ABHD1--LABH1,c.69,98.4,alpha_beta-Hydrolases 
ABHD1--LABH1,c.55,53.0,Ribonuclease H-like motif 
ABHD2--LABH2,c.69,97.6,alpha_beta-Hydrolases 
ABHD2--LABH2,c.93,67.4,Periplasmic binding protein-like I 
ABHD3,c.69,98.1,alpha_beta-Hydrolases 
ABHD3,b.1,50.9,Immunoglobulin-like beta-sandwich 
ABHD3,d.151,53.3,DNase I-like 
ABHD3,c.37,61.1,P-loop containing nucleoside triphosphate hydrolases 
ABHD4,d.17,60.3,Cystatin-like 
ABHD4,c.69,99.9,alpha_beta-Hydrolases 
ABHD4,c.25,64.4,Ferredoxin reductase-like- C-terminal NADP-linked domain 
ABHD4,c.67,56.8,PLP-dependent transferase-like 
ABHD4,c.2,55.5,NAD(P)-binding Rossmann-fold domains 
ABHD4,c.19,57.7,FabD_lysophospholipase-like 
ABHD5--NCIE2--CGI-58,c.69,99.8,alpha_beta-Hydrolases 
ABHD5--NCIE2--CGI-58,c.1,58.9,TIM beta_alpha-barrel 
ABHD5--NCIE2--CGI-58,g.3,72.7,Knottins (small inhibitors- toxins- lectins) 
ABHD5--NCIE2--CGI-58,c.2,58.9,NAD(P)-binding Rossmann-fold domains 
ABHD5--NCIE2--CGI-58,c.3,71.2,FAD_NAD(P)-binding domain 
ABHD6,c.69,99.8,alpha_beta-Hydrolases 
ABHD6,c.25,65.1,Ferredoxin reductase-like- C-terminal NADP-linked domain 
ABHD6,c.108,58.7,HAD-like 
ABHD6,c.67,54.9,PLP-dependent transferase-like 
ABHD8,c.69,99.9,alpha_beta-Hydrolases 
ABI1--SSH3BP1,b.34,97.3,SH3-like barrel 
ABI2--ARGBPIA,c.37,56.5,P-loop containing nucleoside triphosphate hydrolases 
ABI2--ARGBPIA,a.7,57.9,Spectrin repeat-like 
ABI2--ARGBPIA,b.34,97.7,SH3-like barrel 
ABI3BP--NESHBP--TARSH,b.1,95.0,Immunoglobulin-like beta-sandwich 
ABI3--NESH,b.34,93.8,SH3-like barrel 
ABL1--ABL--JTK7,d.144,99.7,Protein kinase-like (PK-like) 
ABL1--ABL--JTK7,b.34,98.6,SH3-like barrel 
ABL1--ABL--JTK7,d.93,98.6,SH2-like 
ABL2--ABLL--ARG,d.144,99.7,Protein kinase-like (PK-like) 
ABL2--ABLL--ARG,b.34,98.5,SH3-like barrel 
ABL2--ABLL--ARG,d.93,98.8,SH2-like 
ABLIM1--ABLIM--KIAA0059--LIMAB1,e.59,53.7,FdhE-like 
ABLIM1--ABLIM--KIAA0059--LIMAB1,g.37,51.9,beta-beta-alpha zinc fingers 
ABLIM1--ABLIM--KIAA0059--LIMAB1,g.39,95.0,Glucocorticoid receptor-like (DNA-binding domain) 
ABLIM1--ABLIM--KIAA0059--LIMAB1,g.68,54.4,Kazal-type serine protease inhibitors 
ABLIM1--ABLIM--KIAA0059--LIMAB1,a.14,98.1,VHP- Villin headpiece domain 
ABLIM1--ABLIM--KIAA0059--LIMAB1,b.40,64.9,OB-fold 
ABLIM2--KIAA1808,a.14,98.7,VHP- Villin headpiece domain 
ABLIM2--KIAA1808,b.40,71.2,OB-fold 
ABLIM2--KIAA1808,g.39,93.6,Glucocorticoid receptor-like (DNA-binding domain) 
ABLIM2--KIAA1808,g.37,63.1,beta-beta-alpha zinc fingers 
ABLIM2--KIAA1808,g.44,50.2,RING_U-box 
ABLIM2--KIAA1808,e.59,76.7,FdhE-like 
ABLIM2--KIAA1808,d.58,52.8,Ferredoxin-like 
ABLIM3--KIAA0843--HMFN1661,g.37,52.2,beta-beta-alpha zinc fingers 
ABLIM3--KIAA0843--HMFN1661,g.39,90.3,Glucocorticoid receptor-like (DNA-binding domain) 
ABLIM3--KIAA0843--HMFN1661,g.44,68.1,RING_U-box 
ABLIM3--KIAA0843--HMFN1661,a.14,98.4,VHP- Villin headpiece domain 
ABO,c.68,100.0,Nucleotide-diphospho-sugar transferases 
ABO,c.1,60.7,TIM beta_alpha-barrel 
ABRA,a.4,62.2,DNA_RNA-binding 3-helical bundle 
ABR,b.7,94.6,C2 domain-like 
ABR,a.87,99.4,DBL homology domain (DH-domain) 
ABR,b.55,51.4,PH domain-like barrel 
ABR,a.116,99.9,GTPase activation domain- GAP 
ABT1,d.58,59.4,Ferredoxin-like 
ABTB1--BPOZ--PP2259,c.1,54.4,TIM beta_alpha-barrel 
ABTB1--BPOZ--PP2259,d.211,96.5,beta-hairpin-alpha-hairpin repeat 
ABTB1--BPOZ--PP2259,a.118,97.0,alpha-alpha  uperhelix 
ABTB1--BPOZ--PP2259,c.69,51.1,alpha_beta-Hydrolases 
ABTB1--BPOZ--PP2259,d.42,70.3,POZ domain 
ABTB2,a.22,56.0,Histone-fold 
ABTB2,d.42,87.4,POZ domain 
ABTB2,g.37,63.3,beta-beta-alpha zinc fingers 
ABTB2,d.211,98.3,beta-hairpin-alpha-hairpin repeat 
ABTB2,a.118,99.2,alpha-alpha  uperhelix 
ACAA1--ACAA--PTHIO,c.95,67.5,Thiolase-like 
ACAA1--ACAA--PTHIO,c.55,68.6,Ribonuclease H-like motif 
ACAA1--ACAA--PTHIO,c.26,52.0,Adenine nucleotide alpha hydrolase-like 
ACAA1--ACAA--PTHIO,a.4,51.9,DNA_RNA-binding 3-helical bundle 
ACAA2,c.95,73.5,Thiolase-like 
ACAA2,a.60,59.1,SAM domain-like 
ACAA2,c.3,71.1,FAD_NAD(P)-binding domain 
ACAA2,c.5,68.5,MurCD N-terminal domain 
ACAA2,c.55,68.3,Ribonuclease H-like motif 
ACACA--ACAC--ACC1--ACCA,d.142,91.7,ATP-grasp 
ACACA--ACAC--ACC1--ACCA,c.30,99.6,PreATP-grasp domain 
ACACA--ACAC--ACC1--ACCA,c.14,52.5,ClpP_crotonase 
ACACA--ACAC--ACC1--ACCA,b.84,99.4,Barrel-sandwich hybrid 
ACACB--ACC2--ACCB,d.142,97.7,ATP-grasp 
ACACB--ACC2--ACCB,c.14,51.3,ClpP_crotonase 
ACACB--ACC2--ACCB,b.84,99.4,Barrel-sandwich hybrid 
ACACB--ACC2--ACCB,c.30,99.6,PreATP-grasp domain 
ACAD10,a.29,99.2,Bromodomain-like 
ACAD10,c.108,97.9,HAD-like 
ACAD10,e.6,99.5,Acyl-CoA dehydrogenase NM domain-like 
ACAD10,d.144,96.7,Protein kinase-like (PK-like) 
ACAD11,d.144,73.3,Protein kinase-like (PK-like) 
ACAD11,e.6,99.6,Acyl-CoA dehydrogenase NM domain-like 
ACAD11,a.29,99.0,Bromodomain-like 
ACAD8--ARC42--IBD,c.3,59.8,FAD_NAD(P)-binding domain 
ACAD8--ARC42--IBD,a.29,99.8,Bromodomain-like 
ACAD8--ARC42--IBD,e.6,99.7,Acyl-CoA dehydrogenase NM domain-like 
ACAD8--ARC42--IBD,b.2,51.8,Common fold of diphtheria toxin_transcription factors_cytochrome f 
ACAD9,a.29,61.3,Bromodomain-like 
ACAD9,e.6,99.5,Acyl-CoA dehydrogenase NM domain-like 
ACAD9,b.122,51.4,PUA domain-like 
ACADL,a.29,99.7,Bromodomain-like 
ACADL,e.6,99.7,Acyl-CoA dehydrogenase NM domain-like 
ACADM,a.29,99.9,Bromodomain-like 
ACADM,e.6,99.9,Acyl-CoA dehydrogenase NM domain-like 
ACADS,a.29,99.8,Bromodomain-like 
ACADS,e.6,99.9,Acyl-CoA dehydrogenase NM domain-like 
ACADSB,e.6,99.5,Acyl-CoA dehydrogenase NM domain-like 
ACADSB,a.29,99.8,Bromodomain-like 
ACADSB,c.1,50.8,TIM beta_alpha-barrel 
ACADSB,d.108,54.5,Acyl-CoA N-acyltransferases (Nat) 
ACADVL--VLCAD,a.29,56.8,Bromodomain-like 
ACADVL--VLCAD,a.212,51.7,KRAB domain (Kruppel-associated box) 
ACADVL--VLCAD,e.6,99.4,Acyl-CoA dehydrogenase NM domain-like 
ACAN--AGC1--CSPG1--MSK16,b.1,95.9,Immunoglobulin-like beta-sandwich 
ACAN--AGC1--CSPG1--MSK16,d.169,99.6,C-type lectin-like 
ACAN--AGC1--CSPG1--MSK16,g.3,96.0,Knottins (small inhibitors- toxins- lectins) 
ACAN--AGC1--CSPG1--MSK16,g.18,96.6,Complement control module_SCR domain 
ACAP1--CENTB1--KIAA0050,d.211,97.5,beta-hairpin-alpha-hairpin repeat 
ACAP1--CENTB1--KIAA0050,g.45,59.2,ArfGap_RecO-like zinc finger 
ACAP1--CENTB1--KIAA0050,a.238,98.3,BAR_IMD domain-like 
ACAP1--CENTB1--KIAA0050,d.70,73.3,Yeast killer toxins 
ACAP1--CENTB1--KIAA0050,b.55,98.3,PH domain-like barrel 
ACAP1--CENTB1--KIAA0050,a.118,98.1,alpha-alpha  uperhelix 
ACAP2--CENTB2--KIAA0041,a.118,98.2,alpha-alpha  uperhelix 
ACAP2--CENTB2--KIAA0041,a.238,98.8,BAR_IMD domain-like 
ACAP2--CENTB2--KIAA0041,g.45,82.0,ArfGap_RecO-like zinc finger 
ACAP2--CENTB2--KIAA0041,d.211,98.1,beta-hairpin-alpha-hairpin repeat 
ACAP2--CENTB2--KIAA0041,b.55,98.7,PH domain-like barrel 
ACAP2--CENTB2--KIAA0041,c.1,52.7,TIM beta_alpha-barrel 
ACAP3--CENTB5--KIAA1716,d.211,97.7,beta-hairpin-alpha-hairpin repeat 
ACAP3--CENTB5--KIAA1716,a.118,97.8,alpha-alpha  uperhelix 
ACAP3--CENTB5--KIAA1716,b.55,98.6,PH domain-like barrel 
ACAP3--CENTB5--KIAA1716,a.238,98.9,BAR_IMD domain-like 
ACAP3--CENTB5--KIAA1716,g.45,100.0,ArfGap_RecO-like zinc finger 
ACAT1--ACAT--MAT,c.46,51.5,Rhodanese_Cell cycle control phosphatase 
ACAT1--ACAT--MAT,d.306,52.7,YefM-like 
ACAT1--ACAT--MAT,c.95,91.6,Thiolase-like 
ACAT2--ACTL,c.1,52.4,TIM beta_alpha-barrel 
ACAT2--ACTL,c.95,64.7,Thiolase-like 
ACAT2--ACTL,d.230,55.1,Dodecin subunit-like 
ACAT2--ACTL,c.55,53.5,Ribonuclease H-like motif 
ACAT2--ACTL,d.79,56.2,Bacillus chorismate mutase-like 
ACBD3--GCP60--GOCAP1--GOLPH1,a.11,98.4,Acyl-CoA binding protein-like 
ACBD3--GCP60--GOCAP1--GOLPH1,b.132,99.8,Supernatant protein factor (SPF)- C-terminal domain 
ACBD4--HMFT0700,a.11,99.8,Acyl-CoA binding protein-like 
ACBD5--KIAA1996,a.11,99.7,Acyl-CoA binding protein-like 
ACBD6,a.4,52.3,DNA_RNA-binding 3-helical bundle 
ACBD6,d.211,98.9,beta-hairpin-alpha-hairpin repeat 
ACBD6,a.11,99.8,Acyl-CoA binding protein-like 
ACBD6,a.118,99.3,alpha-alpha  uperhelix 
ACBD6,c.3,63.3,FAD_NAD(P)-binding domain 
ACBD7,a.2,62.4,Long alpha-hairpin 
ACBD7,a.11,99.8,Acyl-CoA binding protein-like 
ACCSL,c.67,95.5,PLP-dependent transferase-like 
ACCS--PHACS,c.67,99.0,PLP-dependent transferase-like 
ACCS--PHACS,d.142,54.1,ATP-grasp 
ACE--DCP--DCP1,d.92,85.8,Zincin-like 
ACHE,c.69,93.2,alpha_beta-Hydrolases 
ACIN1--ACINUS--KIAA0670,d.58,68.1,Ferredoxin-like 
ACIN1--ACINUS--KIAA0670,a.140,75.6,LEM_SAP HeH motif 
ACKR1--DARC--FY--GPD,b.72,52.1,WW domain-like 
ACKR2--CCBP2--CCR10--CMKBR9--D6,f.13,99.9,Family A G protein-coupled receptor-like 
ACKR3--CMKOR1--CXCR7--GPR159--RDC1,f.13,99.9,Family A G protein-coupled receptor-like 
ACKR3--CMKOR1--CXCR7--GPR159--RDC1,b.1,51.9,Immunoglobulin-like beta-sandwich 
ACKR4--CCBP2--CCR11--CCRL1--VSHK1,f.13,99.9,Family A G protein-coupled receptor-like 
ACLY,a.103,99.3,Citrate synthase 
ACLY,d.142,98.2,ATP-grasp 
ACLY,c.23,95.8,Flavodoxin-like 
ACLY,c.2,77.8,NAD(P)-binding Rossmann-fold domains 
ACMSD,c.1,55.9,TIM beta_alpha-barrel 
ACO1--IREB1,c.83,100.0,Aconitase iron-sulfur domain 
ACO1--IREB1,c.8,99.7,The "swivelling" beta_beta_alpha domain 
ACO2,c.8,99.4,The "swivelling" beta_beta_alpha domain 
ACO2,c.83,100.0,Aconitase iron-sulfur domain 
ACOT11--BFIT--KIAA0707--THEA,d.38,52.4,Thioesterase_thiol ester dehydrase-isomerase 
